row_number,Order ID,Product ID,Customer ID,Order Date,Ship Mode,DeliveryTime,Quantity,Sales,Profit,Payment Mode,rating
5090,CA-2020-154109,OFF-PA-10000157,ML-17410,06-11-2020,Standard Class,25 mins,3,129.952,16.1838,COD,4.6
5091,CA-2020-107720,OFF-ST-10001414,VM-21685,06-11-2020,Standard Class,45 mins,3,133.26,12.0276,COD,4
5092,US-2020-119319,FUR-FU-10003878,LC-17050,06-11-2020,Second Class,30 mins,5,164.56,-19.864,COD,4.1
5093,US-2020-153948,OFF-PA-10000157,FM-14290,06-11-2020,Same Day,25 mins,3,142.94,28.1718,COD,
5094,CA-2020-132346,OFF-AP-10000696,PK-19075,07-11-2020,Standard Class,35 mins,7,127.94,33.3102,COD,
5095,CA-2020-113460,FUR-CH-10000422,KN-16390,07-11-2020,Second Class,50 mins,3,285.97,43.6752,COD,3.3
5096,CA-2020-149888,FUR-TA-10000849,EP-13915,07-11-2020,Standard Class,20 mins,4,377.352,-140.1408,COD,4.1
5097,CA-2020-149888,TEC-PH-10003811,EP-13915,07-11-2020,Standard Class,30 mins,5,409.97,-71.994,Cards,
5098,CA-2020-152737,TEC-AC-10004975,TS-21505,07-11-2020,Standard Class,40 mins,4,449.8,145.134,Online,3.8
5099,CA-2020-122504,TEC-PH-10002468,DB-13270,07-11-2020,Second Class,25 mins,7,786.544,66.6351,Online,4.2
5100,CA-2020-113572,TEC-AC-10002370,FP-14320,07-11-2020,Standard Class,35 mins,4,86.88,2.5216,Online,5
5101,CA-2020-152737,OFF-BI-10002982,TS-21505,07-11-2020,Standard Class,20 mins,4,144.792,7.6272,Online,
5102,CA-2020-163188,OFF-BI-10000756,EC-14050,07-11-2020,Same Day,45 mins,9,142.16,19.08,Online,5
5103,CA-2020-122504,TEC-AC-10003289,DB-13270,07-11-2020,Second Class,30 mins,3,176.97,13.7931,Cards,4.1
5104,CA-2020-143658,OFF-AR-10002818,SR-20425,08-11-2020,Second Class,20 mins,5,119.9,32.97,Online,3.9
5105,CA-2020-155621,FUR-FU-10003535,KN-16450,08-11-2020,Standard Class,25 mins,10,291.2,112.422,Online,4
5106,CA-2020-159597,TEC-AC-10004171,MC-17590,09-11-2020,Standard Class,35 mins,1,130.99,43.9956,Online,
5107,CA-2020-161018,FUR-FU-10000629,PN-18775,09-11-2020,Second Class,45 mins,7,134.53,40.5426,Online,4.6
5108,CA-2020-159667,TEC-AC-10002567,PM-19135,09-11-2020,Standard Class,30 mins,3,201.976,38.3952,Cards,
5109,CA-2020-158246,FUR-CH-10003061,JB-15400,09-11-2020,First Class,40 mins,3,229.976,-2.6997,Online,4.3
5110,CA-2020-159667,TEC-PH-10004094,PM-19135,09-11-2020,Standard Class,55 mins,4,36.168,31.198,Online,3.9
5111,CA-2020-119494,FUR-CH-10004675,JE-15610,09-11-2020,Standard Class,25 mins,3,541.392,52.3392,COD,3.6
5112,CA-2020-152912,OFF-ST-10003208,BM-11650,09-11-2020,Second Class,50 mins,3,586.38,157.8702,Cards,
5113,CA-2020-152912,TEC-AC-10004666,BM-11650,09-11-2020,Second Class,60 mins,3,55.62,355.4466,Cards,
5114,CA-2020-152912,OFF-ST-10003208,BM-11650,09-11-2020,Second Class,35 mins,9,51.14,473.6106,Cards,3.4
5115,CA-2020-152912,OFF-BI-10004728,BM-11650,09-11-2020,Second Class,45 mins,2,101.64,4.4344,Cards,
5116,CA-2020-159597,OFF-ST-10002289,MC-17590,09-11-2020,Standard Class,50 mins,2,153.56,3.178,Online,3.3
5117,US-2020-141852,FUR-FU-10000023,JE-15745,09-11-2020,Standard Class,40 mins,8,156.12,20.7328,Cards,5
5118,CA-2020-141138,TEC-AC-10001772,GH-14425,10-11-2020,Standard Class,30 mins,7,129.79,43.5981,COD,4.3
5119,US-2020-155425,TEC-MA-10003183,AB-10600,10-11-2020,First Class,60 mins,2,132.994,-63.996,Cards,
5120,US-2020-155425,TEC-PH-10002563,AB-10600,10-11-2020,First Class,45 mins,2,216.584,15.1188,Online,5
5121,US-2020-155425,TEC-AC-10001314,AB-10600,10-11-2020,First Class,55 mins,6,257.952,-35.9928,Cards,
5122,CA-2020-137624,FUR-CH-10001714,ME-17320,10-11-2020,Standard Class,30 mins,2,273.424,-36.2136,Online,
5123,CA-2020-161739,FUR-FU-10001468,EB-13750,10-11-2020,Second Class,40 mins,5,353.96,-427.45,Cards,
5124,US-2020-128447,OFF-AP-10004540,MC-17845,10-11-2020,Standard Class,50 mins,5,412.8,112.224,COD,4.2
5125,CA-2020-104640,TEC-PH-10002200,FH-14275,10-11-2020,Standard Class,35 mins,2,469.88,124.9552,Cards,4.2
5126,US-2020-155425,FUR-CH-10003312,AB-10600,10-11-2020,First Class,30 mins,4,931.136,-146.1096,Online,3.8
5127,CA-2020-104640,OFF-BI-10003925,FH-14275,10-11-2020,Standard Class,60 mins,3,971.176,314.2719,Online,
5128,CA-2020-162096,OFF-AR-10002221,TB-21190,10-11-2020,Same Day,40 mins,3,115.8,2.106,COD,4.5
5129,US-2020-128447,OFF-BI-10001543,MC-17845,10-11-2020,Standard Class,45 mins,1,112.792,10.0772,Online,4.8
5130,CA-2020-163874,OFF-BI-10000088,NC-18535,10-11-2020,Second Class,50 mins,3,112.352,9.5526,Online,
5131,CA-2020-142671,OFF-BI-10004099,DR-12940,10-11-2020,Second Class,35 mins,5,126.52,-7.68,Online,4.5
5132,US-2020-155425,OFF-BI-10001036,AB-10600,10-11-2020,First Class,55 mins,14,141.388,-25.592,COD,3.9
5133,CA-2020-115448,FUR-FU-10004090,MH-18025,11-11-2020,First Class,45 mins,5,109.92,14.4495,Cards,4.1
5134,CA-2020-110842,OFF-BI-10000977,GA-14725,11-11-2020,Standard Class,50 mins,5,162.6,39.52,Online,
5135,CA-2020-157483,OFF-AR-10004260,EP-13915,11-11-2020,Standard Class,60 mins,7,211.86,50.9208,COD,
5136,CA-2020-158561,OFF-AP-10002651,BB-11545,11-11-2020,Second Class,30 mins,5,1197.12,130.2885,COD,
5137,CA-2020-143455,OFF-PA-10004451,ML-17755,11-11-2020,Standard Class,40 mins,2,111.368,3.6288,Online,3.9
5138,CA-2020-150959,OFF-LA-10001045,TD-20995,11-11-2020,First Class,50 mins,5,92.44,3.393,Online,4.1
5139,CA-2020-143217,OFF-BI-10002949,CG-12040,11-11-2020,Standard Class,35 mins,3,90.24,8.5728,COD,4.2
5140,CA-2020-110842,OFF-PA-10000520,GA-14725,11-11-2020,Standard Class,45 mins,3,115.44,9.3312,COD,4.2
5141,CA-2020-150959,OFF-BI-10001510,TD-20995,11-11-2020,First Class,55 mins,4,105.336,-32.088,Online,3.9
5142,CA-2020-167976,OFF-SU-10004661,JL-15505,11-11-2020,Second Class,50 mins,3,107.5,6.63,Cards,4.1
5143,CA-2020-110842,OFF-AP-10003971,GA-14725,11-11-2020,Standard Class,30 mins,1,136.89,2.8314,COD,
5144,CA-2020-154137,OFF-ST-10003324,MT-17815,11-11-2020,Standard Class,60 mins,1,125.48,0,Cards,4.6
5145,US-2020-116491,TEC-PH-10004531,PG-18820,11-11-2020,First Class,45 mins,2,143.184,12.3144,Cards,4.3
5146,CA-2020-120327,OFF-FA-10004854,WB-21850,11-11-2020,Standard Class,40 mins,4,133.92,21.5824,Online,
5147,CA-2020-148985,FUR-FU-10001424,TB-21190,11-11-2020,Second Class,50 mins,4,150.92,11.8728,Online,4.3
5148,CA-2020-164168,TEC-PH-10004908,LS-16975,12-11-2020,Standard Class,35 mins,1,102.992,8.499,Online,3.9
5149,US-2020-132220,TEC-AC-10004227,DJ-13510,12-11-2020,Standard Class,45 mins,6,103.352,-10.9116,Online,
5150,CA-2020-164168,OFF-ST-10002583,LS-16975,12-11-2020,Standard Class,50 mins,3,117.952,-15.5904,Cards,
5151,CA-2020-149944,OFF-AP-10004708,MB-17305,12-11-2020,Second Class,60 mins,2,126.12,22.0748,Cards,4
5152,CA-2020-134915,FUR-CH-10004875,EM-14140,12-11-2020,Same Day,35 mins,2,132.888,9.9652,COD,3.9
5153,CA-2020-134915,FUR-FU-10000305,EM-14140,12-11-2020,Same Day,40 mins,2,134.568,-5.6784,COD,
5154,CA-2020-130386,OFF-PA-10003823,NG-18430,12-11-2020,Standard Class,55 mins,9,254.056,69.705,Online,4.2
5155,CA-2020-166835,OFF-ST-10002574,DK-13375,12-11-2020,Second Class,50 mins,2,267.024,-55.256,Online,
5156,US-2020-116659,TEC-PH-10002824,NG-18355,12-11-2020,Same Day,45 mins,3,417.782,-92.6955,COD,5
5157,CA-2020-130386,OFF-ST-10003716,NG-18430,12-11-2020,Standard Class,30 mins,3,557.048,-47.2542,Online,4.5
5158,CA-2020-134915,TEC-PH-10001459,EM-14140,12-11-2020,Same Day,50 mins,2,692.984,50.3988,Online,3.5
5159,CA-2020-164364,OFF-AR-10000315,CS-12355,12-11-2020,Standard Class,40 mins,3,88.21,2.3025,Cards,4.2
5160,CA-2020-134915,TEC-PH-10000347,EM-14140,12-11-2020,Same Day,55 mins,2,112.92,0.693,COD,3.5
5161,US-2020-125808,OFF-PA-10001846,EP-13915,12-11-2020,Second Class,60 mins,2,108.56,5.6644,Cards,
5162,CA-2020-130386,OFF-PA-10002749,NG-18430,12-11-2020,Standard Class,35 mins,3,113.056,5.8203,Online,4.2
5163,US-2020-136707,OFF-BI-10003460,JE-15610,12-11-2020,First Class,45 mins,4,94.016,4.9056,COD,2.4
5164,CA-2020-160514,OFF-PA-10002479,DB-13120,12-11-2020,Standard Class,50 mins,2,114.56,4.752,Cards,4.3
5165,CA-2020-154088,OFF-PA-10003651,LB-16735,12-11-2020,Standard Class,35 mins,5,94.72,9.352,Cards,
5166,CA-2020-164168,FUR-FU-10001756,LS-16975,12-11-2020,Standard Class,55 mins,3,114.848,-17.7072,Cards,4.1
5167,CA-2020-164168,OFF-EN-10001219,LS-16975,12-11-2020,Standard Class,40 mins,2,110.224,4.4312,COD,4.4
5168,CA-2020-122644,TEC-AC-10003614,SF-20965,12-11-2020,Standard Class,50 mins,2,100.544,3.0134,Cards,3.5
5169,CA-2020-164364,OFF-LA-10004853,CS-12355,12-11-2020,Standard Class,60 mins,2,119.96,4.5816,Cards,3.7
5170,CA-2020-134978,OFF-BI-10003274,EB-13705,12-11-2020,Second Class,45 mins,5,114.92,5.373,Cards,4.5
5171,CA-2020-122644,OFF-PA-10003673,SF-20965,12-11-2020,Standard Class,35 mins,2,146.848,3.5256,Online,
5172,CA-2020-149944,OFF-FA-10003495,MB-17305,12-11-2020,Second Class,55 mins,3,146.24,9.12,Online,
5173,CA-2020-134915,TEC-AC-10001266,EM-14140,12-11-2020,Same Day,30 mins,4,131.6,13,Cards,
5174,CA-2020-134915,OFF-PA-10002160,EM-14140,12-11-2020,Same Day,40 mins,5,156.12,8.381,Cards,
5175,CA-2020-164364,OFF-SU-10000381,CS-12355,12-11-2020,Standard Class,50 mins,3,137.93,8.0997,Online,4.3
5176,CA-2020-164168,OFF-BI-10000666,LS-16975,12-11-2020,Standard Class,30 mins,5,152.56,-45.84,Cards,4.2
5177,CA-2020-164168,TEC-AC-10004568,LS-16975,12-11-2020,Standard Class,45 mins,2,160.784,-0.5598,Online,3.3
5178,CA-2020-113873,OFF-ST-10000943,KE-16420,13-11-2020,Standard Class,25 mins,4,101.792,6.1792,Cards,4.2
5179,CA-2020-112844,FUR-FU-10004845,SP-20620,13-11-2020,Second Class,40 mins,3,186.95,30.99,Online,5
5180,CA-2020-160416,TEC-AC-10004114,AD-10180,13-11-2020,Second Class,35 mins,4,199.96,70.5028,COD,4
5181,CA-2020-113873,FUR-BO-10003441,KE-16420,13-11-2020,Standard Class,30 mins,3,221.9992,-27.2646,Online,5
5182,US-2020-102904,TEC-AC-10000927,CB-12025,13-11-2020,Standard Class,50 mins,8,253.92,23.992,Online,3.5
5183,US-2020-119662,OFF-ST-10003656,CS-12400,13-11-2020,First Class,20 mins,3,265.376,-48.9549,Cards,4.7
5184,CA-2020-122490,OFF-ST-10000991,TT-21070,13-11-2020,Standard Class,45 mins,3,360.91,10.3473,Cards,
5185,CA-2020-122490,OFF-BI-10001718,TT-21070,13-11-2020,Standard Class,60 mins,11,586.024,190.0206,Online,4.2
5186,CA-2020-159156,TEC-PH-10004389,KB-16600,13-11-2020,First Class,35 mins,5,674.95,163.787,Online,4
5187,US-2020-165344,TEC-MA-10002210,SB-20290,13-11-2020,First Class,25 mins,7,692.995,-935.9595,Cards,1
5188,CA-2020-165204,OFF-ST-10003716,MN-17935,13-11-2020,Second Class,20 mins,4,738.064,-63.0056,Online,4.3
5189,CA-2020-122490,FUR-CH-10001215,TT-21070,13-11-2020,Standard Class,30 mins,6,2422.704,150.294,COD,4.6
5190,CA-2020-165204,OFF-PA-10003424,MN-17935,13-11-2020,Second Class,25 mins,3,74.904,3.339,COD,2.2
5191,US-2020-153633,OFF-AR-10002335,TC-21295,13-11-2020,Second Class,30 mins,1,108.064,0.1548,Cards,3.5
5192,US-2020-165344,OFF-BI-10003196,SB-20290,13-11-2020,First Class,40 mins,10,99.22,-7.48,Online,2.8
5193,CA-2020-122490,OFF-LA-10001613,TT-21070,13-11-2020,Standard Class,20 mins,3,112.64,4.2336,Cards,4.1
5194,US-2020-124926,OFF-AP-10004868,ME-17320,13-11-2020,Second Class,30 mins,6,113.324,-24.7086,Cards,1
5195,CA-2020-133620,OFF-ST-10004634,EM-14065,13-11-2020,Standard Class,50 mins,1,145.21,3.363,Online,
5196,CA-2020-112844,TEC-PH-10003988,SP-20620,13-11-2020,Second Class,20 mins,4,149.6,12.208,Online,
5197,US-2020-140312,TEC-PH-10003442,KL-16645,13-11-2020,Standard Class,40 mins,5,143,1.375,COD,4.5
5198,US-2020-165344,TEC-AC-10002399,SB-20290,13-11-2020,First Class,30 mins,4,151.864,9.1296,COD,4.3
5199,CA-2020-123624,TEC-AC-10000682,SE-20110,13-11-2020,Second Class,25 mins,5,151.95,29.0325,COD,
5200,CA-2020-137323,OFF-ST-10003996,PW-19030,14-11-2020,Second Class,35 mins,6,131.36,25.0536,Cards,3.6
5201,CA-2020-138611,TEC-PH-10000011,CK-12595,14-11-2020,Second Class,20 mins,10,154.94,15.992,Online,4.4
5202,US-2020-136679,TEC-AC-10004855,XP-21865,14-11-2020,Standard Class,30 mins,6,209.952,-27.2922,COD,4.2
5203,CA-2020-152142,FUR-CH-10002965,LW-16990,14-11-2020,Standard Class,40 mins,2,334.568,28.1372,Cards,
5204,CA-2020-138611,OFF-BI-10002949,CK-12595,14-11-2020,Second Class,45 mins,2,83.648,-2.7968,COD,
5205,CA-2020-142489,OFF-BI-10003684,TC-21295,14-11-2020,Second Class,30 mins,5,104.99,-32.985,COD,4.4
5206,CA-2020-106943,OFF-BI-10003669,FO-14305,14-11-2020,Standard Class,25 mins,2,121.64,3.024,Online,
5207,CA-2020-124261,OFF-AR-10003504,JE-15715,14-11-2020,Standard Class,20 mins,8,127.24,9.9296,Online,
5208,US-2020-118157,OFF-EN-10004459,AW-10930,14-11-2020,First Class,40 mins,2,127.28,7.4872,Online,
5209,US-2020-136679,OFF-AR-10003582,XP-21865,14-11-2020,Standard Class,30 mins,2,159.04,4.504,Online,
5210,CA-2020-108112,FUR-FU-10003553,DK-12895,15-11-2020,Standard Class,25 mins,4,243.064,55.016,Cards,4
5211,CA-2020-108112,FUR-FU-10001488,DK-12895,15-11-2020,Standard Class,45 mins,4,378.136,0,Online,3
5212,CA-2020-160633,OFF-AR-10004022,BS-11380,16-11-2020,Standard Class,30 mins,3,122.352,5.397,Online,
5213,US-2020-107888,TEC-PH-10003171,CC-12220,16-11-2020,First Class,25 mins,3,133.88,10.788,COD,3
5214,CA-2020-157448,FUR-FU-10003268,LC-16885,16-11-2020,Standard Class,35 mins,3,145.94,23.988,COD,3.6
5215,US-2020-118598,TEC-PH-10002583,CM-12190,16-11-2020,Same Day,50 mins,6,160.94,5.997,Cards,
5216,US-2020-157896,OFF-PA-10004092,CB-12415,16-11-2020,Same Day,20 mins,3,165.82,73.41,Online,4.6
5217,CA-2020-160633,TEC-AC-10002335,BS-11380,16-11-2020,Standard Class,30 mins,5,178.96,-1.7495,COD,
5218,US-2020-107888,FUR-FU-10003394,CC-12220,16-11-2020,First Class,40 mins,2,186.92,23.7864,Online,4.1
5219,CA-2020-137022,OFF-ST-10001963,SW-20275,16-11-2020,Standard Class,25 mins,8,847.28,24.3384,COD,
5220,CA-2020-160633,TEC-CO-10002095,BS-11380,16-11-2020,Standard Class,35 mins,3,910.982,74.9985,COD,3.2
5221,CA-2020-136308,TEC-MA-10000488,MW-18235,16-11-2020,Same Day,20 mins,3,1931.976,215.9973,COD,
5222,CA-2020-157448,FUR-FU-10001847,LC-16885,16-11-2020,Standard Class,45 mins,3,94.42,4.4712,COD,4.2
5223,CA-2020-121678,OFF-BI-10002949,BM-11650,16-11-2020,Second Class,30 mins,1,97.824,-1.3984,COD,
5224,US-2020-107888,OFF-ST-10003123,CC-12220,16-11-2020,First Class,20 mins,1,110.29,7.9896,COD,3
5225,CA-2020-122945,FUR-FU-10001196,MB-18085,16-11-2020,Standard Class,25 mins,3,100.31,5.193,COD,4.2
5226,CA-2020-108091,OFF-AR-10000255,EK-13795,16-11-2020,Standard Class,35 mins,4,129.36,6.0736,Online,4.3
5227,CA-2020-100601,OFF-ST-10002486,JK-15370,16-11-2020,Standard Class,45 mins,7,148.86,0.9772,Online,4.2
5228,US-2020-107888,OFF-PA-10001363,CC-12220,16-11-2020,First Class,30 mins,6,155.68,34.6296,COD,4.2
5229,US-2020-114657,TEC-MA-10003173,MH-18115,16-11-2020,Standard Class,40 mins,4,182.44,24.1224,COD,
5230,US-2020-155866,FUR-FU-10004091,CC-12370,17-11-2020,Standard Class,55 mins,4,200.76,76.9816,COD,4.3
5231,CA-2020-163629,TEC-PH-10004006,RA-19885,17-11-2020,Standard Class,25 mins,5,224.1,55.647,COD,3.7
5232,CA-2020-141719,TEC-AC-10003610,EG-13900,17-11-2020,Second Class,50 mins,5,269.96,83.986,Online,4.2
5233,CA-2020-100902,OFF-PA-10002558,CK-12595,17-11-2020,Standard Class,60 mins,7,284.24,93.884,COD,5
5234,CA-2020-124674,FUR-BO-10002202,JB-16000,17-11-2020,Standard Class,35 mins,2,342.7328,-14.4588,COD,1
5235,CA-2020-100902,TEC-AC-10003174,CK-12595,17-11-2020,Standard Class,45 mins,5,479.16,107.79,COD,
5236,CA-2020-128265,OFF-ST-10000142,VW-21775,17-11-2020,Second Class,50 mins,3,1295.64,349.3392,COD,5
5237,CA-2020-166709,TEC-CO-10004722,HL-15040,17-11-2020,Standard Class,40 mins,3,5517.97,5039.9856,COD,
5238,CA-2020-118122,OFF-BI-10002103,GG-14650,17-11-2020,Standard Class,30 mins,2,77.904,4.5188,Online,
5239,CA-2020-158120,OFF-BI-10002813,KH-16330,17-11-2020,Standard Class,60 mins,7,109.158,-3.465,COD,4
5240,CA-2020-158120,OFF-PA-10003205,KH-16330,17-11-2020,Standard Class,45 mins,3,133.608,6.6177,COD,1
5241,US-2020-116505,OFF-BI-10000050,TB-21625,17-11-2020,Second Class,55 mins,6,135.8,20.586,COD,4.5
5242,CA-2020-165687,OFF-AP-10004036,CS-12355,17-11-2020,Standard Class,30 mins,2,130.04,12.264,Online,4.5
5243,US-2020-155866,OFF-PA-10004735,CC-12370,17-11-2020,Standard Class,40 mins,6,157.88,18.6624,Online,3.5
5244,CA-2020-138163,OFF-AR-10001958,XP-21865,17-11-2020,First Class,50 mins,3,171.94,14.2632,COD,3.4
5245,CA-2020-163629,TEC-AC-10001539,RA-19885,17-11-2020,Standard Class,35 mins,1,145.99,28.7964,COD,
5246,CA-2020-104864,OFF-ST-10002301,JS-15685,18-11-2020,Second Class,30 mins,5,104.36,-19.323,COD,5
5247,US-2020-132444,OFF-ST-10000563,CD-12280,18-11-2020,First Class,60 mins,3,121.94,9.594,COD,4.2
5248,CA-2020-107825,OFF-ST-10001321,NB-18655,18-11-2020,Same Day,40 mins,6,142.52,24.9804,COD,
5249,US-2020-132444,TEC-AC-10003832,CD-12280,18-11-2020,First Class,45 mins,4,159.52,54.3332,COD,4.3
5250,CA-2020-160122,FUR-CH-10000422,RD-19930,18-11-2020,Standard Class,50 mins,2,177.386,-25.4772,COD,4.6
5251,US-2020-132444,OFF-ST-10003442,CD-12280,18-11-2020,First Class,35 mins,6,184.68,45.8136,COD,1
5252,CA-2020-104864,OFF-AP-10002684,JS-15685,18-11-2020,Second Class,55 mins,4,411.056,48.632,COD,4.3
5253,CA-2020-107825,FUR-FU-10000206,NB-18655,18-11-2020,Same Day,45 mins,2,104.82,2.7354,COD,
5254,US-2020-132444,OFF-FA-10000611,CD-12280,18-11-2020,First Class,50 mins,2,111.96,1.4208,Online,4.5
5255,CA-2020-107825,OFF-LA-10003720,NB-18655,18-11-2020,Same Day,60 mins,2,117.38,3.4686,COD,3
5256,CA-2020-143434,FUR-FU-10002597,ME-17320,18-11-2020,Standard Class,30 mins,4,118.76,8.2992,COD,
5257,CA-2020-167871,OFF-SU-10001225,AF-10870,18-11-2020,Standard Class,40 mins,1,139.944,-0.6624,Online,5
5258,US-2020-132444,OFF-BI-10001116,CD-12280,18-11-2020,First Class,50 mins,2,113.448,2.9568,Online,3.9
5259,CA-2020-104864,OFF-PA-10004609,JS-15685,18-11-2020,Second Class,35 mins,4,147.736,7.2576,COD,4.1
5260,CA-2020-104864,OFF-BI-10001636,JS-15685,18-11-2020,Second Class,45 mins,8,138.232,-16.1856,COD,3.6
5261,CA-2020-104864,OFF-PA-10003309,JS-15685,18-11-2020,Second Class,55 mins,8,143.472,14.5152,COD,
5262,CA-2020-160122,OFF-EN-10002592,RD-19930,18-11-2020,Standard Class,50 mins,6,166.584,20.844,COD,
5263,CA-2020-167871,OFF-PA-10001977,AF-10870,18-11-2020,Standard Class,30 mins,1,159.384,15.5344,COD,4.3
5264,CA-2020-107825,OFF-ST-10000777,NB-18655,18-11-2020,Same Day,60 mins,1,161.76,10.5728,COD,3.4
5265,US-2020-158946,OFF-AR-10001860,JW-15220,18-11-2020,Standard Class,45 mins,7,170.864,7.7728,Online,3.5
5266,CA-2020-104913,TEC-PH-10000923,DK-13090,18-11-2020,Standard Class,40 mins,5,177.95,36.7255,COD,3.5
5267,CA-2020-158876,OFF-AR-10003373,AB-10150,19-11-2020,Second Class,50 mins,4,114.136,8.6744,Online,3.9
5268,CA-2020-143021,FUR-TA-10001676,AP-10720,19-11-2020,Same Day,35 mins,3,127.974,-29.3238,COD,3.9
5269,CA-2020-131254,FUR-CH-10003774,NC-18415,19-11-2020,First Class,45 mins,3,234.058,-46.3998,COD,
5270,US-2020-152380,FUR-TA-10002533,JH-15910,19-11-2020,Standard Class,50 mins,3,249.075,-131.445,COD,3.5
5271,US-2020-139969,FUR-CH-10001973,AF-10870,19-11-2020,Standard Class,60 mins,3,275.058,-53.2704,Online,3.9
5272,US-2020-137491,FUR-CH-10004675,LC-16930,19-11-2020,Standard Class,35 mins,2,315.312,-8.7232,Online,3.8
5273,CA-2020-126242,OFF-ST-10000675,MC-18100,19-11-2020,Standard Class,40 mins,9,332.01,76.2525,Online,4.2
5274,CA-2020-112529,FUR-TA-10002622,SC-20770,19-11-2020,First Class,55 mins,6,760.116,-71.8116,COD,4.4
5275,CA-2020-101042,FUR-FU-10004665,AB-10105,19-11-2020,Standard Class,50 mins,6,862.88,213.6888,Cards,4.3
5276,CA-2020-168858,OFF-AP-10003849,JD-16150,19-11-2020,Standard Class,45 mins,7,1538.74,626.185,Cards,4
5277,CA-2020-131254,OFF-BI-10003527,NC-18415,19-11-2020,First Class,30 mins,6,1556.188,-2287.782,COD,
5278,CA-2020-158876,FUR-FU-10001967,AB-10150,19-11-2020,Second Class,50 mins,2,93.992,-13.993,Cards,4
5279,CA-2020-131254,OFF-AR-10003876,NC-18415,19-11-2020,First Class,40 mins,5,112.04,3.912,COD,5
5280,CA-2020-158876,OFF-SU-10001165,AB-10150,19-11-2020,Second Class,55 mins,1,124.672,0.5004,Online,4
5281,CA-2020-168858,OFF-EN-10001415,JD-16150,19-11-2020,Standard Class,60 mins,3,124.74,8.37,Cards,3.8
5282,CA-2020-146458,OFF-AR-10001177,RB-19435,19-11-2020,Second Class,35 mins,7,120.96,6.6584,COD,4.2
5283,CA-2020-162929,OFF-PA-10002986,AS-10135,19-11-2020,First Class,45 mins,2,103.36,6.4128,Cards,5
5284,CA-2020-110926,OFF-FA-10000624,DD-13570,19-11-2020,Standard Class,50 mins,7,138.06,12.53,Online,4
5285,CA-2020-121468,TEC-PH-10000376,KD-16345,19-11-2020,First Class,35 mins,4,149.968,2.3976,Cards,5
5286,CA-2020-101042,OFF-BI-10000088,AB-10105,19-11-2020,Standard Class,55 mins,2,122.96,10.7604,COD,4.5
5287,CA-2020-126242,FUR-FU-10002685,MC-18100,19-11-2020,Standard Class,40 mins,1,130.7,7.106,Cards,
5288,CA-2020-158876,OFF-PA-10000308,AB-10150,19-11-2020,Second Class,50 mins,4,143.896,5.28,Cards,
5289,CA-2020-162929,OFF-BI-10000404,AS-10135,19-11-2020,First Class,60 mins,6,158.28,13.932,COD,4.2
5290,CA-2020-112529,OFF-AR-10001915,SC-20770,19-11-2020,First Class,45 mins,4,141.776,8.7384,Cards,
5291,US-2020-108014,OFF-BI-10003984,JH-15430,19-11-2020,Standard Class,35 mins,7,164.913,-45.9333,Online,4.4
5292,CA-2020-143021,OFF-BI-10001628,AP-10720,19-11-2020,Same Day,55 mins,7,159.408,18.2525,Cards,
5293,CA-2020-111556,OFF-AR-10004602,CD-11920,20-11-2020,First Class,30 mins,3,112.97,19.3116,Online,
5294,CA-2020-118731,OFF-BI-10000069,LP-17080,20-11-2020,Second Class,40 mins,7,122.056,27.3182,Cards,3.8
5295,US-2020-161193,FUR-FU-10001861,BT-11680,20-11-2020,Standard Class,50 mins,5,127.6,28.13,COD,4.1
5296,CA-2020-111556,FUR-BO-10003159,CD-11920,20-11-2020,First Class,30 mins,2,226.968,-25.2956,Cards,4.1
5297,CA-2020-103499,FUR-CH-10001482,ES-14020,20-11-2020,Standard Class,45 mins,2,244.568,-23.5764,Cards,
5298,US-2020-110996,FUR-CH-10003956,KA-16525,20-11-2020,Standard Class,25 mins,5,326.92,-46.137,Cards,
5299,CA-2020-120404,TEC-PH-10001363,KH-16330,20-11-2020,Second Class,40 mins,1,606.99,170.997,COD,3.3
5300,CA-2020-111556,TEC-PH-10001459,CD-11920,20-11-2020,First Class,35 mins,3,1289.97,327.5922,Online,
5301,CA-2020-120404,TEC-AC-10003433,KH-16330,20-11-2020,Second Class,30 mins,3,85.97,1.3365,Online,4
5302,US-2020-161193,FUR-FU-10000206,BT-11680,20-11-2020,Standard Class,50 mins,2,123.656,1.5714,COD,4.2
5303,CA-2020-121818,OFF-AR-10000203,JH-15430,20-11-2020,First Class,20 mins,7,96.968,2.6964,Cards,
5304,CA-2020-154123,FUR-FU-10000629,SC-20050,20-11-2020,Standard Class,45 mins,2,128.58,11.5836,Cards,
